bucket,action,festival,category,year,nominee,movie_title,won,tmdb_id,source_file,review_required,notes
A,DROP,Oscar,Best Picture,2023,,Top Gun: Maverick,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2023,,Top Gun: Maverick,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2023,,Triangle of Sadness,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2023,,Triangle of Sadness,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2023,,Women Talking,false,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2023,,Women Talking,false,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2015,,Birdman,true,194662,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2015,,Birdman,true,194662,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,2015,,Birdman,true,194662,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,2015,,Birdman,true,194662,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,2004,,Return of the King,true,122,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,2004,,Return of the King,true,122,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,2004,,Return of the King,true,122,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,2004,,Return of the King,true,122,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1999,,Shakespeare in Love,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1999,,Shakespeare in Love,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1999,,Saving Private Ryan,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1999,,Saving Private Ryan,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1999,,Life Is Beautiful,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1999,,Life Is Beautiful,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1998,,Titanic,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1998,,Titanic,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1998,,Titanic,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1998,,Titanic,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1998,,As Good as It Gets,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1998,,As Good as It Gets,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1997,,The English Patient,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1997,,The English Patient,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1997,,The English Patient,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1997,,The English Patient,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1997,,Shine,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1997,,Shine,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1996,,Braveheart,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1996,,Braveheart,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1996,,Braveheart,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1996,,Braveheart,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1996,,Leaving Las Vegas,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1996,,Leaving Las Vegas,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1995,,Forrest Gump,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1995,,Forrest Gump,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1995,,Forrest Gump,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1995,,Forrest Gump,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1995,,Forrest Gump,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1995,,Forrest Gump,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1994,,Schindler's List,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1994,,Schindler's List,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1994,,Schindler's List,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1994,,Schindler's List,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1994,,Philadelphia,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1994,,Philadelphia,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1993,,Unforgiven,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1993,,Unforgiven,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1993,,Unforgiven,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1993,,Unforgiven,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1993,,Scent of a Woman,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1993,,Scent of a Woman,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1992,,The Silence of the Lambs,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1992,,The Silence of the Lambs,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1992,,The Silence of the Lambs,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1992,,The Silence of the Lambs,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1992,,The Silence of the Lambs,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1992,,The Silence of the Lambs,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1991,,Dances with Wolves,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1991,,Dances with Wolves,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1991,,Dances with Wolves,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1991,,Dances with Wolves,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1991,,Reversal of Fortune,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1991,,Reversal of Fortune,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1990,,Driving Miss Daisy,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1990,,Driving Miss Daisy,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1990,,Born on the Fourth of July,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1990,,Born on the Fourth of July,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1990,,My Left Foot,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1990,,My Left Foot,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1989,,Rain Man,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1989,,Rain Man,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1989,,Rain Man,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1989,,Rain Man,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1989,,Rain Man,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1989,,Rain Man,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1988,,The Last Emperor,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1988,,The Last Emperor,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1988,,The Last Emperor,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1988,,The Last Emperor,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1988,,Wall Street,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1988,,Wall Street,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1987,,Platoon,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1987,,Platoon,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1987,,Platoon,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1987,,Platoon,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1987,,The Color of Money,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1987,,The Color of Money,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1986,,Out of Africa,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1986,,Out of Africa,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1986,,Out of Africa,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1986,,Out of Africa,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1986,,Kiss of the Spider Woman,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1986,,Kiss of the Spider Woman,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1985,,Amadeus,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1985,,Amadeus,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1985,,Amadeus,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1985,,Amadeus,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1985,,Amadeus,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1985,,Amadeus,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1984,,Terms of Endearment,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1984,,Terms of Endearment,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1984,,Terms of Endearment,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1984,,Terms of Endearment,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1984,,Tender Mercies,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1984,,Tender Mercies,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1983,,Gandhi,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1983,,Gandhi,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1983,,Gandhi,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1983,,Gandhi,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1983,,Gandhi,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1983,,Gandhi,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1982,,Chariots of Fire,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1982,,Chariots of Fire,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1982,,Reds,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1982,,Reds,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1982,,On Golden Pond,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1982,,On Golden Pond,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1981,,Ordinary People,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1981,,Ordinary People,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1981,,Ordinary People,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1981,,Ordinary People,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1981,,Raging Bull,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1981,,Raging Bull,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1980,,Kramer vs. Kramer,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1980,,Kramer vs. Kramer,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1980,,Kramer vs. Kramer,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1980,,Kramer vs. Kramer,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1980,,Kramer vs. Kramer,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1980,,Kramer vs. Kramer,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1979,,The Deer Hunter,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Picture,1979,,The Deer Hunter,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Director,1979,,The Deer Hunter,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Director,1979,,The Deer Hunter,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Actor,1979,,Coming Home,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
A,KEEP,Oscar,Best Actor,1979,,Coming Home,true,0,awardssample.csv,FALSE,Exact duplicate — keep canonical copy
A,DROP,Oscar,Best Picture,1978,,Annie Hall,true,0,awards7coltemplate.csv,FALSE,Exact duplicate — canonical is awardssample.csv
