tmdb_id,title,year,festival,category,won
0,Guess Who's Coming to Dinner,1968,Oscar,Best Picture,false
0,Richard Brooks,1968,Oscar,Best Director,false
0,Norman Jewison,1968,Oscar,Best Director,false
0,Stanley Kramer,1968,Oscar,Best Director,false
0,Arthur Penn,1968,Oscar,Best Director,false
0,Warren Beatty,1968,Oscar,Best Actor,false
0,Dustin Hoffman,1968,Oscar,Best Actor,false
0,Paul Newman,1968,Oscar,Best Actor,false
0,Spencer Tracy,1968,Oscar,Best Actor,false
0,Alfie,1967,Oscar,Best Picture,false
0,The Russians Are Coming the Russians Are Coming,1967,Oscar,Best Picture,false
0,The Sand Pebbles,1967,Oscar,Best Picture,false
0,Who's Afraid of Virginia Woolf?,1967,Oscar,Best Picture,false
0,Michelangelo Antonioni,1967,Oscar,Best Director,false
0,Richard Brooks,1967,Oscar,Best Director,false
0,Claude Lelouch,1967,Oscar,Best Director,false
0,Mike Nichols,1967,Oscar,Best Director,false
0,Alan Arkin,1967,Oscar,Best Actor,false
0,Richard Burton,1967,Oscar,Best Actor,false
0,Michael Caine,1967,Oscar,Best Actor,false
0,Steve McQueen,1967,Oscar,Best Actor,false
0,Darling,1966,Oscar,Best Picture,false
0,Doctor Zhivago,1966,Oscar,Best Picture,false
0,Ship of Fools,1966,Oscar,Best Picture,false
0,A Thousand Clowns,1966,Oscar,Best Picture,false
0,David Lean,1966,Oscar,Best Director,false
0,John Schlesinger,1966,Oscar,Best Director,false
0,Hiroshi Teshigahara,1966,Oscar,Best Director,false
0,William Wyler,1966,Oscar,Best Director,false
0,Richard Burton,1966,Oscar,Best Actor,false
0,Laurence Olivier,1966,Oscar,Best Actor,false
0,Rod Steiger,1966,Oscar,Best Actor,false
0,Oskar Werner,1966,Oscar,Best Actor,false
0,Becket,1965,Oscar,Best Picture,false
0,Dr. Strangelove,1965,Oscar,Best Picture,false
0,Mary Poppins,1965,Oscar,Best Picture,false
0,Zorba the Greek,1965,Oscar,Best Picture,false
0,Michael Cacoyannis,1965,Oscar,Best Director,false
0,Peter Glenville,1965,Oscar,Best Director,false
0,Stanley Kubrick,1965,Oscar,Best Director,false
0,Robert Stevenson,1965,Oscar,Best Director,false
0,Richard Burton,1965,Oscar,Best Actor,false
0,Peter O'Toole,1965,Oscar,Best Actor,false
0,Anthony Quinn,1965,Oscar,Best Actor,false
0,Peter Sellers,1965,Oscar,Best Actor,false
0,America America,1964,Oscar,Best Picture,false
0,Cleopatra,1964,Oscar,Best Picture,false
0,How the West Was Won,1964,Oscar,Best Picture,false
0,Lilies of the Field,1964,Oscar,Best Picture,false
0,Federico Fellini,1964,Oscar,Best Director,false
0,Elia Kazan,1964,Oscar,Best Director,false
0,Otto Preminger,1964,Oscar,Best Director,false
0,Martin Ritt,1964,Oscar,Best Director,false
0,Albert Finney,1964,Oscar,Best Actor,false
0,Richard Harris,1964,Oscar,Best Actor,false
0,Rex Harrison,1964,Oscar,Best Actor,false
0,Paul Newman,1964,Oscar,Best Actor,false
0,The Longest Day,1963,Oscar,Best Picture,false
0,The Music Man,1963,Oscar,Best Picture,false
0,Mutiny on the Bounty,1963,Oscar,Best Picture,false
0,To Kill a Mockingbird,1963,Oscar,Best Picture,false
0,Pietro Germi,1963,Oscar,Best Director,false
0,Robert Mulligan,1963,Oscar,Best Director,false
0,Arthur Penn,1963,Oscar,Best Director,false
0,Frank Perry,1963,Oscar,Best Director,false
0,Burt Lancaster,1963,Oscar,Best Actor,false
0,Jack Lemmon,1963,Oscar,Best Actor,false
0,Marcello Mastroianni,1963,Oscar,Best Actor,false
0,Peter O'Toole,1963,Oscar,Best Actor,false
0,Fanny,1962,Oscar,Best Picture,false
0,The Guns of Navarone,1962,Oscar,Best Picture,false
0,The Hustler,1962,Oscar,Best Picture,false
0,Judgment at Nuremberg,1962,Oscar,Best Picture,false
0,Federico Fellini,1962,Oscar,Best Director,false
0,Stanley Kramer,1962,Oscar,Best Director,false
0,Robert Rossen,1962,Oscar,Best Director,false
0,J. Lee Thompson,1962,Oscar,Best Director,false
0,Charles Boyer,1962,Oscar,Best Actor,false
0,Paul Newman,1962,Oscar,Best Actor,false
0,Spencer Tracy,1962,Oscar,Best Actor,false
0,Stuart Whitman,1962,Oscar,Best Actor,false
0,The Alamo,1961,Oscar,Best Picture,false
0,Elmer Gantry,1961,Oscar,Best Picture,false
0,Sons and Lovers,1961,Oscar,Best Picture,false
0,The Sundowners,1961,Oscar,Best Picture,false
0,Jack Cardiff,1961,Oscar,Best Director,false
0,Jules Dassin,1961,Oscar,Best Director,false
0,Alfred Hitchcock,1961,Oscar,Best Director,false
0,Fred Zinnemann,1961,Oscar,Best Director,false
0,Trevor Howard,1961,Oscar,Best Actor,false
0,Jack Lemmon,1961,Oscar,Best Actor,false
0,Laurence Olivier,1961,Oscar,Best Actor,false
0,Spencer Tracy,1961,Oscar,Best Actor,false
0,Anatomy of a Murder,1960,Oscar,Best Picture,false
0,The Diary of Anne Frank,1960,Oscar,Best Picture,false
0,The Nun's Story,1960,Oscar,Best Picture,false
0,Room at the Top,1960,Oscar,Best Picture,false
0,Jack Clayton,1960,Oscar,Best Director,false
0,George Stevens,1960,Oscar,Best Director,false
0,Billy Wilder,1960,Oscar,Best Director,false
0,Fred Zinnemann,1960,Oscar,Best Director,false
0,Laurence Harvey,1960,Oscar,Best Actor,false
0,Jack Lemmon,1960,Oscar,Best Actor,false
0,Paul Muni,1960,Oscar,Best Actor,false
0,James Stewart,1960,Oscar,Best Actor,false
0,Auntie Mame,1959,Oscar,Best Picture,false
0,Cat on a Hot Tin Roof,1959,Oscar,Best Picture,false
0,The Defiant Ones,1959,Oscar,Best Picture,false
0,Separate Tables,1959,Oscar,Best Picture,false
0,Richard Brooks,1959,Oscar,Best Director,false
0,Stanley Kramer,1959,Oscar,Best Director,false
0,Mark Robson,1959,Oscar,Best Director,false
0,Robert Wise,1959,Oscar,Best Director,false
0,Tony Curtis,1959,Oscar,Best Actor,false
0,Paul Newman,1959,Oscar,Best Actor,false
0,Sidney Poitier,1959,Oscar,Best Actor,false
0,Spencer Tracy,1959,Oscar,Best Actor,false
0,12 Angry Men,1958,Oscar,Best Picture,false
0,Peyton Place,1958,Oscar,Best Picture,false
0,Sayonara,1958,Oscar,Best Picture,false
0,Witness for the Prosecution,1958,Oscar,Best Picture,false
0,Joshua Logan,1958,Oscar,Best Director,false
0,Sidney Lumet,1958,Oscar,Best Director,false
0,Mark Robson,1958,Oscar,Best Director,false
0,Billy Wilder,1958,Oscar,Best Director,false
0,Marlon Brando,1958,Oscar,Best Actor,false
0,Anthony Franciosa,1958,Oscar,Best Actor,false
0,Charles Laughton,1958,Oscar,Best Actor,false
0,Anthony Quinn,1958,Oscar,Best Actor,false
0,Friendly Persuasion,1957,Oscar,Best Picture,false
0,Giant,1957,Oscar,Best Picture,false
0,The King and I,1957,Oscar,Best Picture,false
0,The Ten Commandments,1957,Oscar,Best Picture,false
0,Michael Anderson,1957,Oscar,Best Director,false
0,Walter Lang,1957,Oscar,Best Director,false
0,King Vidor,1957,Oscar,Best Director,false
0,William Wyler,1957,Oscar,Best Director,false
0,James Dean,1957,Oscar,Best Actor,false
0,Kirk Douglas,1957,Oscar,Best Actor,false
0,Rock Hudson,1957,Oscar,Best Actor,false
0,Laurence Olivier,1957,Oscar,Best Actor,false
0,Love Is a Many-Splendored Thing,1956,Oscar,Best Picture,false
0,Mister Roberts,1956,Oscar,Best Picture,false
0,Picnic,1956,Oscar,Best Picture,false
0,The Rose Tattoo,1956,Oscar,Best Picture,false
0,Elia Kazan,1956,Oscar,Best Director,false
0,David Lean,1956,Oscar,Best Director,false
0,Joshua Logan,1956,Oscar,Best Director,false
0,John Sturges,1956,Oscar,Best Director,false
0,James Cagney,1956,Oscar,Best Actor,false
0,James Dean,1956,Oscar,Best Actor,false
0,Frank Sinatra,1956,Oscar,Best Actor,false
0,Spencer Tracy,1956,Oscar,Best Actor,false
0,The Caine Mutiny,1955,Oscar,Best Picture,false
0,The Country Girl,1955,Oscar,Best Picture,false
0,Seven Brides for Seven Brothers,1955,Oscar,Best Picture,false
0,Three Coins in the Fountain,1955,Oscar,Best Picture,false
0,Alfred Hitchcock,1955,Oscar,Best Director,false
0,George Seaton,1955,Oscar,Best Director,false
0,William A. Wellman,1955,Oscar,Best Director,false
0,Billy Wilder,1955,Oscar,Best Director,false
0,Humphrey Bogart,1955,Oscar,Best Actor,false
0,Bing Crosby,1955,Oscar,Best Actor,false
0,James Mason,1955,Oscar,Best Actor,false
0,Dan O'Herlihy,1955,Oscar,Best Actor,false
0,Julius Caesar,1954,Oscar,Best Picture,false
0,The Robe,1954,Oscar,Best Picture,false
0,Roman Holiday,1954,Oscar,Best Picture,false
0,Shane,1954,Oscar,Best Picture,false
0,George Stevens,1954,Oscar,Best Director,false
0,Charles Walters,1954,Oscar,Best Director,false
0,Billy Wilder,1954,Oscar,Best Director,false
0,William Wyler,1954,Oscar,Best Director,false
0,Marlon Brando,1954,Oscar,Best Actor,false
0,Richard Burton,1954,Oscar,Best Actor,false
0,Montgomery Clift,1954,Oscar,Best Actor,false
0,Burt Lancaster,1954,Oscar,Best Actor,false
0,High Noon,1953,Oscar,Best Picture,false
0,Ivanhoe,1953,Oscar,Best Picture,false
0,Moulin Rouge,1953,Oscar,Best Picture,false
0,The Quiet Man,1953,Oscar,Best Picture,false
0,Cecil B. DeMille,1953,Oscar,Best Director,false
0,John Huston,1953,Oscar,Best Director,false
0,Joseph L. Mankiewicz,1953,Oscar,Best Director,false
0,Fred Zinnemann,1953,Oscar,Best Director,false
0,Marlon Brando,1953,Oscar,Best Actor,false
0,Kirk Douglas,1953,Oscar,Best Actor,false
0,José Ferrer,1953,Oscar,Best Actor,false
0,Alec Guinness,1953,Oscar,Best Actor,false
0,Decision Before Dawn,1952,Oscar,Best Picture,false
0,A Place in the Sun,1952,Oscar,Best Picture,false
0,Quo Vadis,1952,Oscar,Best Picture,false
0,A Streetcar Named Desire,1952,Oscar,Best Picture,false
0,John Huston,1952,Oscar,Best Director,false
0,Elia Kazan,1952,Oscar,Best Director,false
0,Vincente Minnelli,1952,Oscar,Best Director,false
0,William Wyler,1952,Oscar,Best Director,false
0,Marlon Brando,1952,Oscar,Best Actor,false
0,Montgomery Clift,1952,Oscar,Best Actor,false
0,Arthur Kennedy,1952,Oscar,Best Actor,false
0,Fredric March,1952,Oscar,Best Actor,false
0,Born Yesterday,1951,Oscar,Best Picture,false
0,Father of the Bride,1951,Oscar,Best Picture,false
0,King Solomon's Mines,1951,Oscar,Best Picture,false
0,Sunset Boulevard,1951,Oscar,Best Picture,false
0,George Cukor,1951,Oscar,Best Director,false
0,John Huston,1951,Oscar,Best Director,false
0,Carol Reed,1951,Oscar,Best Director,false
0,Billy Wilder,1951,Oscar,Best Director,false
0,Louis Calhern,1951,Oscar,Best Actor,false
0,William Holden,1951,Oscar,Best Actor,false
0,James Stewart,1951,Oscar,Best Actor,false
0,Spencer Tracy,1951,Oscar,Best Actor,false
0,Battleground,1950,Oscar,Best Picture,false
0,The Heiress,1950,Oscar,Best Picture,false
0,A Letter to Three Wives,1950,Oscar,Best Picture,false
0,Twelve O'Clock High,1950,Oscar,Best Picture,false
0,Carol Reed,1950,Oscar,Best Director,false
0,Robert Rossen,1950,Oscar,Best Director,false
0,William A. Wellman,1950,Oscar,Best Director,false
0,William Wyler,1950,Oscar,Best Director,false
0,Kirk Douglas,1950,Oscar,Best Actor,false
0,Gregory Peck,1950,Oscar,Best Actor,false
0,Richard Todd,1950,Oscar,Best Actor,false
0,John Wayne,1950,Oscar,Best Actor,false
0,The Room Next Door,2024,Venice,Golden Lion,true
0,Vermiglio,2024,Venice,Silver Lion (Grand Jury),true
0,Brady Corbet (The Brutalist),2024,Venice,Silver Lion (Director),true
0,Poor Things,2023,Venice,Golden Lion,true
0,Evil Does Not Exist,2023,Venice,Silver Lion (Grand Jury),true
0,Matteo Garrone (Io Capitano),2023,Venice,Silver Lion (Director),true
0,All the Beauty and the Bloodshed,2022,Venice,Golden Lion,true
0,Saint Omer,2022,Venice,Silver Lion (Grand Jury),true
0,Luca Guadagnino (Bones and All),2022,Venice,Silver Lion (Director),true
0,Happening,2021,Venice,Golden Lion,true
0,The Hand of God,2021,Venice,Silver Lion (Grand Jury),true
0,Jane Campion (The Power of the Dog),2021,Venice,Silver Lion (Director),true
0,Nomadland,2020,Venice,Golden Lion,true
0,New Order,2020,Venice,Silver Lion (Grand Jury),true
0,Kiyoshi Kurosawa (Wife of a Spy),2020,Venice,Silver Lion (Director),true
0,Joker,2019,Venice,Golden Lion,true
0,An Officer and a Spy,2019,Venice,Silver Lion (Grand Jury),true
0,Roy Andersson (About Endlessness),2019,Venice,Silver Lion (Director),true
0,Roma,2018,Venice,Golden Lion,true
0,The Favourite,2018,Venice,Silver Lion (Grand Jury),true
0,Jacques Audiard (The Sisters Brothers),2018,Venice,Silver Lion (Director),true
0,The Shape of Water,2017,Venice,Golden Lion,true
0,Foxtrot,2017,Venice,Silver Lion (Grand Jury),true
0,Xavier Legrand (Custody),2017,Venice,Silver Lion (Director),true
0,The Woman Who Left,2016,Venice,Golden Lion,true
0,Nocturnal Animals,2016,Venice,Silver Lion (Grand Jury),true
0,Amat Escalante (The Untamed),2016,Venice,Silver Lion (Director),true
0,Andrei Konchalovsky (Paradise),2016,Venice,Silver Lion (Director),true
0,From Afar,2015,Venice,Golden Lion,true
0,Anomalisa,2015,Venice,Silver Lion (Grand Jury),true
0,Pablo Trapero (The Clan),2015,Venice,Silver Lion (Director),true
0,A Pigeon Sat on a Branch Reflecting on Existence,2014,Venice,Golden Lion,true
0,The Look of Silence,2014,Venice,Silver Lion (Grand Jury),true
0,Andrei Konchalovsky (The Postman's White Nights),2014,Venice,Silver Lion (Director),true
0,Sacro GRA,2013,Venice,Golden Lion,true
0,Stray Dogs,2013,Venice,Silver Lion (Grand Jury),true
0,Alexandros Avranas (Miss Violence),2013,Venice,Silver Lion (Director),true
0,Pieta,2012,Venice,Golden Lion,true
0,Paradise: Faith,2012,Venice,Silver Lion (Grand Jury),true
0,Paul Thomas Anderson (The Master),2012,Venice,Silver Lion (Director),true
0,Faust,2011,Venice,Golden Lion,true
0,Terraferma,2011,Venice,Silver Lion (Grand Jury),true
0,Cai Shangjun (People Mountain People Sea),2011,Venice,Silver Lion (Director),true
0,Somewhere,2010,Venice,Golden Lion,true
0,Essential Killing,2010,Venice,Silver Lion (Grand Jury),true
0,Alex de la Iglesia (The Last Circus),2010,Venice,Silver Lion (Director),true
0,Lebanon,2009,Venice,Golden Lion,true
0,Soul Kitchen,2009,Venice,Silver Lion (Grand Jury),true
0,Shirin Neshat (Women Without Men),2009,Venice,Silver Lion (Director),true
0,The Wrestler,2008,Venice,Golden Lion,true
0,Teza,2008,Venice,Silver Lion (Grand Jury),true
0,Aleksei German Jr (Paper Soldier),2008,Venice,Silver Lion (Director),true
0,Lust Caution,2007,Venice,Golden Lion,true
0,I'm Not There,2007,Venice,Silver Lion (Grand Jury),true
0,Brian De Palma (Redacted),2007,Venice,Silver Lion (Director),true
0,Still Life,2006,Venice,Golden Lion,true
0,Daratt,2006,Venice,Silver Lion (Grand Jury),true
0,Alain Resnais (Private Fears in Public Places),2006,Venice,Silver Lion (Director),true
0,Brokeback Mountain,2005,Venice,Golden Lion,true
0,Mary,2005,Venice,Silver Lion (Grand Jury),true
0,Philippe Garrel (Regular Lovers),2005,Venice,Silver Lion (Director),true
0,Vera Drake,2004,Venice,Golden Lion,true
0,The Sea Inside,2004,Venice,Silver Lion (Grand Jury),true
0,Kim Ki-duk (3-Iron),2004,Venice,Silver Lion (Director),true
0,The Return,2003,Venice,Golden Lion,true
0,The Kite,2003,Venice,Silver Lion (Grand Jury),true
0,Takeshi Kitano (Zatoichi),2003,Venice,Silver Lion (Director),true
0,The Magdalene Sisters,2002,Venice,Golden Lion,true
0,House of Fools,2002,Venice,Silver Lion (Grand Jury),true
0,Lee Chang-dong (Oasis),2002,Venice,Silver Lion (Director),true
0,Monsoon Wedding,2001,Venice,Golden Lion,true
0,Dog Days,2001,Venice,Silver Lion (Grand Jury),true
0,Babak Payami (Secret Ballot),2001,Venice,Silver Lion (Director),true
0,The Circle,2000,Venice,Golden Lion,true
0,Before Night Falls,2000,Venice,Silver Lion (Grand Jury),true
0,Buddhadeb Dasgupta (Uttara),2000,Venice,Silver Lion (Director),true
0,Not One Less,1999,Venice,Golden Lion,true
0,The Wind Will Carry Us,1999,Venice,Silver Lion (Grand Jury),true
0,Zhang Yuan (Seventeen Years),1999,Venice,Silver Lion (Director),true
0,The Way We Laughed,1998,Venice,Golden Lion,true
0,Terminus Paradis,1998,Venice,Silver Lion (Grand Jury),true
0,Emir Kusturica (Black Cat White Cat),1998,Venice,Silver Lion (Director),true
0,Hana-bi,1997,Venice,Golden Lion,true
0,Ovosodo,1997,Venice,Silver Lion (Grand Jury),true
0,Michael Collins,1996,Venice,Golden Lion,true
0,Brigands,1996,Venice,Silver Lion (Grand Jury),true
0,Cyclo,1995,Venice,Golden Lion,true
0,God's Comedy,1995,Venice,Silver Lion (Grand Jury),true
0,Before the Rain,1994,Venice,Golden Lion,true
0,Vive L'Amour,1994,Venice,Golden Lion,true
0,Heavenly Creatures,1994,Venice,Silver Lion (Grand Jury),true
0,Short Cuts,1993,Venice,Golden Lion,true
0,Three Colors: Blue,1993,Venice,Golden Lion,true
0,The Story of Qiu Ju,1992,Venice,Golden Lion,true
0,Urga,1991,Venice,Golden Lion,true
0,Rosencrantz & Guildenstern Are Dead,1990,Venice,Golden Lion,true
0,A City of Sadness,1989,Venice,Golden Lion,true
0,The Legend of the Holy Drinker,1988,Venice,Golden Lion,true
0,Au revoir les enfants,1987,Venice,Golden Lion,true
0,The Green Ray,1986,Venice,Golden Lion,true
0,Vagabond,1985,Venice,Golden Lion,true
0,A Year of the Quiet Sun,1984,Venice,Golden Lion,true
0,First Name: Carmen,1983,Venice,Golden Lion,true
0,The State of Things,1982,Venice,Golden Lion,true
0,Marianne and Juliane,1981,Venice,Golden Lion,true
0,Atlantic City,1980,Venice,Golden Lion,true
0,Gloria,1980,Venice,Golden Lion,true
0,The Legend of the Mountain,1979,Venice,Best Director,true
0,Artists Under the Big Top: Perplexed,1968,Venice,Golden Lion,true
0,Belle de Jour,1967,Venice,Golden Lion,true
0,The Battle of Algiers,1966,Venice,Golden Lion,true
0,Sandra,1965,Venice,Golden Lion,true
0,Red Desert,1964,Venice,Golden Lion,true
0,Hands Over the City,1963,Venice,Golden Lion,true
0,Family Diary,1962,Venice,Golden Lion,true
0,Ivan's Childhood,1962,Venice,Golden Lion,true
0,Last Year at Marienbad,1961,Venice,Golden Lion,true
0,The Crossing of the Rhine,1960,Venice,Golden Lion,true
0,General della Rovere,1959,Venice,Golden Lion,true
0,The Great War,1959,Venice,Golden Lion,true
0,Rickshaw Man,1958,Venice,Golden Lion,true
0,Aparajito,1957,Venice,Golden Lion,true
0,Ordet,1955,Venice,Golden Lion,true
0,Romeo and Juliet,1954,Venice,Golden Lion,true
0,Forbidden Games,1952,Venice,Golden Lion,true
0,Rashomon,1951,Venice,Golden Lion,true
0,Justice Is Done,1950,Venice,Golden Lion,true
0,Dahomey,2024,Berlin,Golden Bear,true
0,A Traveler's Needs,2024,Berlin,Silver Bear (Grand Jury),true
0,Nelson Carlos De Los Santos Arias (Pepe),2024,Berlin,Silver Bear (Director),true
0,On the Adamant,2023,Berlin,Golden Bear,true
0,Afire,2023,Berlin,Silver Bear (Grand Jury),true
0,Philippe Garrel (The Plough),2023,Berlin,Silver Bear (Director),true
0,Alcarràs,2022,Berlin,Golden Bear,true
0,The Novelist's Film,2022,Berlin,Silver Bear (Grand Jury),true
0,Claire Denis (Both Sides of the Blade),2022,Berlin,Silver Bear (Director),true
0,Bad Luck Banging or Loony Porn,2021,Berlin,Golden Bear,true
0,Wheel of Fortune and Fantasy,2021,Berlin,Silver Bear (Grand Jury),true
0,Denes Nagy (Natural Light),2021,Berlin,Silver Bear (Director),true
0,There Is No Evil,2020,Berlin,Golden Bear,true
0,Never Rarely Sometimes Always,2020,Berlin,Silver Bear (Grand Jury),true
0,Hong Sang-soo (The Woman Who Ran),2020,Berlin,Silver Bear (Director),true
0,Synonyms,2019,Berlin,Golden Bear,true
0,By the Grace of God,2019,Berlin,Silver Bear (Grand Jury),true
0,Angela Schanelec (I Was at Home But),2019,Berlin,Silver Bear (Director),true
0,Touch Me Not,2018,Berlin,Golden Bear,true
0,Mug,2018,Berlin,Silver Bear (Grand Jury),true
0,Wes Anderson (Isle of Dogs),2018,Berlin,Silver Bear (Director),true
0,On Body and Soul,2017,Berlin,Golden Bear,true
0,Félicité,2017,Berlin,Silver Bear (Grand Jury),true
0,Aki Kaurismaki (The Other Side of Hope),2017,Berlin,Silver Bear (Director),true
0,Fire at Sea,2016,Berlin,Golden Bear,true
0,Death in Sarajevo,2016,Berlin,Silver Bear (Grand Jury),true
0,Mia Hansen-Love (Things to Come),2016,Berlin,Silver Bear (Director),true
0,Taxi,2015,Berlin,Golden Bear,true
0,The Club,2015,Berlin,Silver Bear (Grand Jury),true
0,Radu Jude (Aferim!),2015,Berlin,Silver Bear (Director),true
0,Black Coal Thin Ice,2014,Berlin,Golden Bear,true
0,The Grand Budapest Hotel,2014,Berlin,Silver Bear (Grand Jury),true
0,Richard Linklater (Boyhood),2014,Berlin,Silver Bear (Director),true
